name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kollam,2000-03-20,32.0,25.0,29.2,38.5,25.0,33.3,24.1,74.7,0.0,0,0.0,,,,,14.9,288.8,1007.5,29.7,7.1,,,,,2000-03-20T06:27:44,2000-03-20T18:34:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-03-21,34.1,25.1,29.3,43.0,25.1,33.3,23.9,73.7,0.0,0,0.0,,,,,18.4,289.6,1009.0,30.0,6.8,,,,,2000-03-21T06:27:11,2000-03-21T18:34:25,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-03-22,33.9,25.2,29.7,37.8,25.2,32.2,22.1,64.9,0.0,0,0.0,,,,,7.6,240.6,1008.8,32.2,7.1,,,,,2000-03-22T06:26:39,2000-03-22T18:34:22,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-03-23,33.1,25.1,29.3,37.2,25.1,32.0,22.7,68.6,0.0,0,0.0,,,,,13.0,267.0,1010.0,43.6,6.5,,,,,2000-03-23T06:26:06,2000-03-23T18:34:19,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-03-24,31.4,24.9,27.2,36.3,24.9,28.6,23.2,79.7,69.4,100,25.0,rain,,,,10.2,306.8,1009.4,80.8,6.1,,,,,2000-03-24T06:25:33,2000-03-24T18:34:16,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
kollam,2000-03-25,32.7,24.4,29.1,38.0,24.4,33.0,23.5,72.6,35.156,100,25.0,rain,,,,11.2,248.7,1009.5,52.1,6.9,,,,,2000-03-25T06:25:00,2000-03-25T18:34:12,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
kollam,2000-03-26,32.7,26.0,29.7,37.0,26.0,32.9,22.8,67.9,1.376,100,12.5,rain,,,,9.4,270.8,1008.7,61.3,7.4,,,,,2000-03-26T06:24:27,2000-03-26T18:34:09,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43371099999,43372099999"
kollam,2000-03-27,32.7,26.1,29.6,38.4,26.1,33.3,23.2,69.2,1.4,100,8.33,rain,,,,14.8,305.4,1008.8,73.4,6.5,,,,,2000-03-27T06:23:54,2000-03-27T18:34:06,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43371099999,43372099999"
kollam,2000-03-28,32.7,26.1,29.5,38.0,26.1,33.3,23.8,72.2,1.038,100,8.33,rain,,,,11.2,295.0,1009.7,70.4,6.3,,,,,2000-03-28T06:23:21,2000-03-28T18:34:02,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43371099999,43372099999"
kollam,2000-03-29,32.2,26.1,29.1,39.3,26.1,33.5,24.6,77.4,22.243,100,8.33,rain,,,,10.2,244.3,1008.9,58.0,6.0,,,,,2000-03-29T06:22:48,2000-03-29T18:33:59,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43371099999,43372099999"
kollam,2000-03-30,32.1,25.6,29.2,38.1,25.6,33.3,24.2,75.6,37.243,100,12.5,rain,,,,18.4,290.2,1008.7,69.1,6.4,,,,,2000-03-30T06:22:15,2000-03-30T18:33:56,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43371099999,43372099999"
kollam,2000-03-31,33.1,26.4,30.1,40.8,26.4,35.0,24.4,72.3,0.0,0,0.0,,,,,18.4,310.6,1007.4,60.8,6.5,,,,,2000-03-31T06:21:43,2000-03-31T18:33:52,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-01,31.1,24.9,28.3,37.9,24.9,31.8,24.1,78.4,1.4,100,8.33,rain,,,,14.8,300.5,1006.1,84.6,5.9,,,,,2000-04-01T06:21:10,2000-04-01T18:33:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
kollam,2000-04-02,29.4,24.4,27.0,33.3,24.4,29.0,23.6,82.1,3.486,100,29.17,rain,,,,13.0,310.8,1008.8,82.9,5.7,,,,,2000-04-02T06:20:38,2000-04-02T18:33:46,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
kollam,2000-04-03,31.4,24.6,28.7,37.9,24.6,32.4,24.2,77.3,0.982,100,12.5,rain,,,,9.4,285.0,1007.1,43.0,7.5,,,,,2000-04-03T06:20:06,2000-04-03T18:33:43,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43371099999,43372099999"
kollam,2000-04-04,32.7,24.9,29.2,39.2,24.9,33.2,24.0,74.1,0.0,0,0.0,,,,,14.8,321.0,1008.8,54.2,7.6,,,,,2000-04-04T06:19:34,2000-04-04T18:33:40,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-05,33.1,24.7,27.6,40.0,24.7,29.8,24.1,82.6,19.0,100,4.17,rain,,,,14.8,20.1,1008.1,72.9,6.2,,,,,2000-04-05T06:19:02,2000-04-05T18:33:38,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
kollam,2000-04-06,31.1,23.7,26.4,37.9,23.7,28.7,23.9,87.2,92.4,100,12.5,rain,,,,9.4,358.8,1009.1,81.6,5.7,,,,,2000-04-06T06:18:30,2000-04-06T18:33:35,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
kollam,2000-04-07,30.9,23.2,25.9,37.3,23.2,27.5,23.8,89.3,227.0,100,25.0,rain,,,,9.4,309.6,1009.8,77.7,4.6,,,,,2000-04-07T06:17:59,2000-04-07T18:33:33,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
kollam,2000-04-08,32.1,24.1,29.2,38.8,24.1,33.9,24.4,76.3,31.038,100,12.5,rain,,,,14.8,302.3,1010.1,48.2,6.8,,,,,2000-04-08T06:17:28,2000-04-08T18:33:31,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
kollam,2000-04-09,32.4,26.4,29.4,41.0,26.4,34.4,25.4,79.7,3.114,100,25.0,rain,,,,13.0,303.2,1009.3,63.2,6.8,,,,,2000-04-09T06:16:57,2000-04-09T18:33:29,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
kollam,2000-04-10,33.1,26.2,29.7,41.6,26.2,34.9,24.8,75.9,1.738,100,12.5,rain,,,,22.3,327.9,1008.5,49.2,7.1,,,,,2000-04-10T06:16:27,2000-04-10T18:33:27,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43371099999,43372099999"
kollam,2000-04-11,32.4,26.7,30.4,40.0,29.7,36.3,24.8,72.7,0.0,0,0.0,,,,,22.3,314.9,1007.1,54.7,8.3,,,,,2000-04-11T06:15:56,2000-04-11T18:33:25,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-12,33.1,27.1,29.8,40.0,30.8,34.8,24.3,72.8,0.0,0,0.0,,,,,14.8,303.7,1008.1,34.7,8.3,,,,,2000-04-12T06:15:27,2000-04-12T18:33:24,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-13,32.3,26.2,29.6,39.2,26.2,34.2,24.2,73.4,0.0,0,0.0,,,,,18.4,303.2,1006.5,50.1,7.7,,,,,2000-04-13T06:14:57,2000-04-13T18:33:23,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-14,32.3,26.7,29.8,40.2,26.7,34.3,24.2,72.7,0.0,0,0.0,,,,,22.3,333.5,1006.1,61.6,5.8,,,,,2000-04-14T06:14:28,2000-04-14T18:33:22,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-15,32.5,26.9,30.1,38.4,30.6,34.8,23.9,70.5,0.0,0,0.0,,,,,16.1,327.3,1007.4,47.6,7.3,,,,,2000-04-15T06:14:00,2000-04-15T18:33:21,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-16,33.1,26.2,30.2,38.0,26.2,34.3,23.7,69.4,0.0,0,0.0,,,,,24.1,334.2,1008.6,48.1,7.6,,,,,2000-04-16T06:13:31,2000-04-16T18:33:21,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-17,33.1,27.2,30.1,39.4,30.6,35.6,24.6,73.1,0.0,0,0.0,,,,,22.3,323.0,1007.5,55.0,7.6,,,,,2000-04-17T06:13:04,2000-04-17T18:33:21,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-18,32.9,26.4,30.1,39.9,26.4,34.8,24.2,71.4,0.0,0,0.0,,,,,22.3,299.6,1008.5,46.4,7.3,,,,,2000-04-18T06:12:36,2000-04-18T18:33:22,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-19,33.1,24.2,28.4,41.2,24.2,31.5,24.1,79.0,0.0,0,0.0,,,,,11.2,288.0,1008.2,70.0,5.8,,,,,2000-04-19T06:12:09,2000-04-19T18:33:22,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-20,31.7,24.2,28.5,37.4,24.2,32.4,24.4,79.5,0.0,0,0.0,,,,,6.6,293.9,1009.1,78.9,5.7,,,,,2000-04-20T06:11:43,2000-04-20T18:33:23,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-21,32.1,27.1,30.1,39.3,30.2,35.8,24.7,73.4,0.0,0,0.0,,,,,16.6,304.2,1007.3,75.0,6.6,,,,,2000-04-21T06:11:17,2000-04-21T18:33:25,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-22,32.3,25.7,29.6,39.4,25.7,34.3,24.4,74.3,0.0,0,0.0,,,,,22.3,314.9,1008.9,78.1,6.1,,,,,2000-04-22T06:10:52,2000-04-22T18:33:26,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-23,31.1,26.4,29.1,39.3,26.4,33.8,24.6,76.9,0.0,0,0.0,,,,,22.3,330.0,1007.3,91.4,6.3,,,,,2000-04-23T06:10:27,2000-04-23T18:33:28,0.65,Overcast,Cloudy skies throughout the day.,cloudy,"43371099999,43372099999"
kollam,2000-04-24,32.4,26.2,29.2,40.6,26.2,33.9,24.9,78.7,1.4,100,8.33,rain,,,,14.8,330.1,1009.5,78.2,6.2,,,,,2000-04-24T06:10:03,2000-04-24T18:33:31,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43371099999,43372099999"
kollam,2000-04-25,32.1,25.7,29.4,39.7,25.7,34.6,25.1,78.3,0.0,0,0.0,,,,,22.3,319.2,1006.2,50.4,7.1,,,,,2000-04-25T06:09:39,2000-04-25T18:33:34,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-26,32.1,26.9,29.5,40.5,30.5,35.2,25.1,77.5,0.0,0,0.0,,,,,22.3,318.8,1007.5,69.7,6.1,,,,,2000-04-26T06:09:16,2000-04-26T18:33:37,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-27,38.7,26.2,30.1,47.7,26.2,35.3,24.8,74.5,0.0,0,0.0,,,,,18.4,320.0,1006.2,48.8,6.7,,,,,2000-04-27T06:08:54,2000-04-27T18:33:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-28,32.3,25.9,30.1,39.6,25.9,35.2,24.5,72.5,0.0,0,0.0,,,,,18.4,310.9,1007.0,60.5,7.8,,,,,2000-04-28T06:08:32,2000-04-28T18:33:44,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-29,32.3,27.4,30.2,39.1,31.5,35.8,24.6,72.6,0.0,0,0.0,,,,,22.3,317.9,1008.5,44.2,7.3,,,,,2000-04-29T06:08:11,2000-04-29T18:33:49,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-04-30,33.2,27.1,30.4,40.7,31.0,36.3,24.9,72.9,0.0,0,0.0,,,,,22.3,322.6,1009.0,48.1,8.0,,,,,2000-04-30T06:07:51,2000-04-30T18:33:53,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-01,33.7,27.6,30.7,41.2,31.8,36.3,24.3,68.9,0.0,0,0.0,,,,,22.3,313.6,1008.2,54.6,7.9,,,,,2000-05-01T06:07:31,2000-05-01T18:33:59,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-02,32.7,26.4,30.1,39.2,26.4,35.5,24.3,71.8,0.0,0,0.0,,,,,18.4,317.1,1008.9,71.8,7.6,,,,,2000-05-02T06:07:11,2000-05-02T18:34:04,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-03,33.2,26.1,30.1,40.3,26.1,35.4,24.4,71.8,0.0,0,0.0,,,,,16.6,309.2,1009.0,43.8,8.0,,,,,2000-05-03T06:06:53,2000-05-03T18:34:10,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-04,32.9,25.7,29.4,40.2,25.7,33.7,24.0,73.7,0.0,0,0.0,,,,,20.5,310.8,1009.4,62.6,7.5,,,,,2000-05-04T06:06:35,2000-05-04T18:34:16,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-05,33.1,26.7,29.7,40.0,26.7,34.3,24.4,74.4,0.0,0,0.0,,,,,16.6,310.7,1007.6,41.0,7.2,,,,,2000-05-05T06:06:18,2000-05-05T18:34:23,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-06,33.2,26.6,30.0,39.7,26.6,35.0,24.3,72.0,0.0,0,0.0,,,,,22.3,314.3,1009.7,40.6,6.8,,,,,2000-05-06T06:06:01,2000-05-06T18:34:30,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-07,33.2,27.1,30.5,40.9,30.5,36.4,24.8,72.2,1.4,100,8.33,rain,,,,18.4,298.4,1010.0,45.0,8.6,,,,,2000-05-07T06:05:46,2000-05-07T18:34:38,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
kollam,2000-05-08,32.3,25.7,29.2,38.9,25.7,33.8,24.4,76.1,2.1,100,12.5,rain,,,,18.4,296.1,1009.1,34.5,7.5,,,,,2000-05-08T06:05:31,2000-05-08T18:34:46,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43371099999,43372099999"
kollam,2000-05-09,32.3,26.7,30.2,39.1,29.7,35.7,24.6,72.6,0.0,0,0.0,,,,,20.5,305.2,1008.2,36.2,7.4,,,,,2000-05-09T06:05:17,2000-05-09T18:34:54,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-10,33.2,26.9,30.2,39.9,30.5,36.0,24.9,74.3,0.0,0,0.0,,,,,9.4,296.5,1009.5,45.4,7.3,,,,,2000-05-10T06:05:03,2000-05-10T18:35:03,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-11,33.4,26.9,30.1,41.3,30.2,36.2,25.3,76.4,0.0,0,0.0,,,,,18.4,283.7,1009.3,48.6,7.3,,,,,2000-05-11T06:04:50,2000-05-11T18:35:12,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-12,34.1,26.7,30.0,40.9,26.7,35.2,24.7,74.2,0.0,0,0.0,,,,,20.5,321.1,1008.5,46.4,6.4,,,,,2000-05-12T06:04:38,2000-05-12T18:35:22,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-13,33.0,26.7,30.2,39.4,29.4,35.2,24.2,70.9,0.0,0,0.0,,,,,25.9,318.2,1008.8,35.7,7.9,,,,,2000-05-13T06:04:27,2000-05-13T18:35:32,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-14,33.4,26.1,29.9,39.3,26.1,34.6,24.3,72.9,0.0,0,0.0,,,,,20.5,312.0,1008.9,46.4,8.0,,,,,2000-05-14T06:04:16,2000-05-14T18:35:42,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-15,33.7,25.7,29.6,40.9,25.7,34.5,24.7,75.5,0.0,0,0.0,,,,,18.4,306.8,1009.4,44.2,8.3,,,,,2000-05-15T06:04:07,2000-05-15T18:35:53,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-16,33.1,25.9,29.4,40.5,25.9,34.5,25.0,78.0,1.0,100,4.17,rain,,,,16.6,292.0,1009.7,65.8,7.3,,,,,2000-05-16T06:03:58,2000-05-16T18:36:04,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43371099999,43372099999"
kollam,2000-05-17,32.2,25.1,28.2,38.0,25.1,31.3,24.0,78.6,3.376,100,20.83,rain,,,,22.3,328.9,1008.8,69.0,7.0,,,,,2000-05-17T06:03:49,2000-05-17T18:36:16,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
kollam,2000-05-18,33.1,24.7,29.5,40.5,24.7,33.6,23.5,71.3,1.738,100,12.5,rain,,,,18.4,298.9,1009.5,72.2,7.5,,,,,2000-05-18T06:03:42,2000-05-18T18:36:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43371099999,43372099999"
kollam,2000-05-19,31.1,26.4,27.9,38.0,26.4,31.1,24.1,80.1,5.704,100,33.33,rain,,,,7.5,287.8,1008.9,85.6,6.4,,,,,2000-05-19T06:03:35,2000-05-19T18:36:39,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
kollam,2000-05-20,32.8,25.2,28.8,39.0,25.2,33.1,24.4,77.7,5.0,100,29.17,rain,,,,17.9,322.1,1007.8,65.8,6.9,,,,,2000-05-20T06:03:29,2000-05-20T18:36:52,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
kollam,2000-05-21,34.4,26.1,29.9,39.6,26.1,34.5,24.2,72.6,1.5,100,12.5,rain,,,,24.1,318.3,1006.4,43.2,7.7,,,,,2000-05-21T06:03:24,2000-05-21T18:37:05,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43371099999,43372099999"
kollam,2000-05-22,34.1,26.2,30.0,41.5,26.2,34.4,23.8,70.2,0.0,0,0.0,,,,,18.4,323.8,1007.3,43.6,9.2,,,,,2000-05-22T06:03:20,2000-05-22T18:37:18,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-23,32.2,26.4,30.2,38.8,26.4,34.8,23.9,70.0,1.376,100,12.5,rain,,,,22.3,316.3,1006.9,41.0,8.2,,,,,2000-05-23T06:03:16,2000-05-23T18:37:31,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
kollam,2000-05-24,33.1,26.7,29.7,39.4,26.7,34.4,24.7,75.5,0.338,100,4.17,rain,,,,25.9,314.6,1006.9,51.1,8.0,,,,,2000-05-24T06:03:13,2000-05-24T18:37:45,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43371099999,43372099999"
kollam,2000-05-25,32.1,26.4,28.5,38.8,26.4,32.1,24.1,77.5,0.0,0,0.0,,,,,20.5,324.8,1007.1,78.5,7.8,,,,,2000-05-25T06:03:11,2000-05-25T18:37:59,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-26,29.9,25.7,27.3,35.1,25.7,29.3,23.7,81.2,3.4,100,12.5,rain,,,,5.4,303.8,,81.4,5.7,,,,,2000-05-26T06:03:09,2000-05-26T18:38:13,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,43371099999
kollam,2000-05-27,29.2,24.7,27.0,34.5,24.7,29.4,24.0,83.8,3.765,100,29.17,rain,,,,18.7,272.6,1008.7,82.7,5.6,,,,,2000-05-27T06:03:09,2000-05-27T18:38:27,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
kollam,2000-05-28,33.1,24.6,29.7,38.0,24.6,34.2,23.8,71.6,0.482,100,8.33,rain,,,,22.3,311.5,1008.1,70.0,8.1,,,,,2000-05-28T06:03:09,2000-05-28T18:38:42,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43371099999,43372099999"
kollam,2000-05-29,31.8,26.4,28.8,37.0,26.4,32.5,24.1,76.4,0.0,0,0.0,,,,,24.1,313.4,1009.0,61.7,7.9,,,,,2000-05-29T06:03:09,2000-05-29T18:38:56,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-30,33.1,25.9,29.4,41.6,25.9,34.1,24.6,76.0,0.0,0,0.0,,,,,18.4,308.8,1008.7,59.2,7.4,,,,,2000-05-30T06:03:11,2000-05-30T18:39:11,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
kollam,2000-05-31,28.1,25.2,26.6,34.0,25.2,28.3,24.7,89.2,6.1,100,4.17,rain,,,,11.2,337.8,1008.6,88.8,4.4,,,,,2000-05-31T06:03:13,2000-05-31T18:39:26,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43371099999,43372099999"
kollam,2000-06-01,30.1,24.1,26.0,36.1,24.1,26.7,23.8,88.2,6.966,100,16.67,rain,,,,11.2,332.9,1007.1,94.4,5.8,,,,,2000-06-01T06:03:16,2000-06-01T18:39:41,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43371099999,43372099999"
kollam,2000-06-02,30.2,24.2,26.3,35.2,24.2,27.6,23.2,83.7,6.066,100,25.0,rain,,,,14.8,314.8,1006.7,91.4,6.8,,,,,2000-06-02T06:03:19,2000-06-02T18:39:57,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43371099999,43372099999"
kollam,2000-06-03,31.7,24.4,27.9,36.4,24.4,30.7,23.4,77.1,2.986,100,16.67,rain,,,,11.2,312.1,1005.8,85.0,6.4,,,,,2000-06-03T06:03:23,2000-06-03T18:40:12,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
kollam,2000-06-04,31.1,24.9,28.0,37.0,24.9,30.8,23.7,78.2,7.349,100,25.0,rain,,,,22.3,290.1,1004.1,86.9,7.9,,,,,2000-06-04T06:03:28,2000-06-04T18:40:28,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
kollam,2000-06-05,28.7,23.9,25.4,33.8,23.9,26.3,23.8,91.2,23.0,100,25.0,rain,,,,14.8,296.0,1005.1,94.4,5.8,,,,,2000-06-05T06:03:33,2000-06-05T18:40:43,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
kollam,2000-06-06,29.1,23.9,26.5,34.7,23.9,28.8,24.4,88.1,76.344,100,25.0,rain,,,,11.2,280.9,1004.9,100.0,3.6,,,,,2000-06-06T06:03:39,2000-06-06T18:40:59,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
kollam,2000-06-07,27.1,23.4,25.1,30.2,23.4,25.4,23.7,92.1,87.7,100,20.83,rain,,,,11.2,289.6,1008.9,96.4,4.2,,,,,2000-06-07T06:03:46,2000-06-07T18:41:14,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43371099999,43372099999"
kollam,2000-06-08,27.1,23.9,25.5,30.8,23.9,26.2,24.1,92.5,9.433,100,12.5,rain,,,,5.4,270.0,1009.5,100.0,4.5,,,,,2000-06-08T06:03:53,2000-06-08T18:41:30,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43371099999,43372099999"
kollam,2000-06-09,29.1,23.7,26.1,33.7,23.7,27.8,24.0,88.5,23.916,100,16.67,rain,,,,11.2,319.6,1009.6,89.1,5.8,,,,,2000-06-09T06:04:01,2000-06-09T18:41:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
kollam,2000-06-10,30.1,23.9,27.8,34.3,23.9,30.6,23.7,78.9,2.438,100,16.67,rain,,,,18.4,312.0,1009.4,89.1,6.5,,,,,2000-06-10T06:04:09,2000-06-10T18:42:00,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43371099999,43372099999"
kollam,2000-06-11,30.1,23.9,26.5,36.3,23.9,28.1,23.7,85.0,8.896,100,12.5,rain,,,,18.4,323.8,1010.8,95.0,4.7,,,,,2000-06-11T06:04:18,2000-06-11T18:42:16,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43371099999,43372099999"
kollam,2000-06-12,30.1,23.7,26.2,35.2,23.7,27.6,23.1,83.3,0.0,0,0.0,,,,,14.8,276.5,1010.5,93.2,6.0,,,,,2000-06-12T06:04:27,2000-06-12T18:42:31,0.34,Overcast,Cloudy skies throughout the day.,cloudy,"43371099999,43372099999"
kollam,2000-06-13,30.2,24.2,27.1,34.7,24.2,29.4,23.5,81.2,0.0,0,0.0,,,,,18.4,307.6,1011.5,86.9,6.5,,,,,2000-06-13T06:04:37,2000-06-13T18:42:46,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43371099999,43372099999"
